place_id,loc_lat,loc_lon,point_number
1351,55.730485,37.926353,0
1351,55.737999,37.920064,1
1351,55.740383,37.929958,2
1351,55.733366,37.934498,3
1352,55.703521,37.672361,0
1352,55.712708,37.668279,1
1352,55.715077,37.683104,2
1352,55.706079,37.68097,3
1353,55.787969,37.538687,0
1353,55.800545,37.530535,1
1353,55.800369,37.542504,2
1353,55.787904,37.548283,3
1354,55.634911,37.839327,0
1354,55.643977,37.841087,1
1354,55.639607,37.851699,2
1354,55.638513,37.854679,3
1355,55.693521,37.51085,0
1355,55.701108,37.506026,1
1355,55.703538,37.520079,2
1355,55.696086,37.513418,3
1356,55.760786,37.572635,0
1356,55.768549,37.571809,1
1356,55.775912,37.585164,2
1356,55.758154,37.580978,3
1357,55.638458,37.923469,0
1357,55.64668,37.923733,1
1357,55.64874,37.940152,2
1357,55.640937,37.941032,3
1358,55.97096,37.552474,0
1358,55.975563,37.551743,1
1358,55.974038,37.562988,2
1358,55.964921,37.561256,3
1359,55.684501,37.677985,0
1359,55.69475,37.674765,1
1359,55.697813,37.690783,2
1359,55.68238,37.68512,3
1360,55.709571,37.769866,0
1360,55.719614,37.765093,1
1360,55.717224,37.782693,2
1360,55.706365,37.782134,3
1361,55.923456,37.796739,0
1361,55.936339,37.797444,1
1361,55.932784,37.808229,2
1361,55.927124,37.806807,3
1362,55.956489,37.863168,0
1362,55.969306,37.863514,1
1362,55.971457,37.878201,2
1362,55.962147,37.874684,3
1363,55.575479,37.566669,0
1363,55.590884,37.569345,1
1363,55.581984,37.572587,2
1363,55.580585,37.57699,3
1364,55.6519,37.959763,0
1364,55.658788,37.956866,1
1364,55.656552,37.974974,2
1364,55.651604,37.973567,3
1365,55.852408,37.70908,0
1365,55.863954,37.711102,1
1365,55.866296,37.714206,2
1365,55.852386,37.715001,3
1366,55.614892,37.639666,0
1366,55.62287,37.634245,1
1366,55.627658,37.645879,2
1366,55.617467,37.642787,3
1367,55.72693,37.928259,0
1367,55.741728,37.932499,1
1367,55.741596,37.945961,2
1367,55.727256,37.942789,3
1368,55.601682,37.83841,0
1368,55.612861,37.839907,1
1368,55.617843,37.85568,2
1368,55.605599,37.857887,3
1369,55.808973,37.788948,0
1369,55.827843,37.792757,1
1369,55.827809,37.801833,2
1369,55.817349,37.808274,3
1370,55.776147,37.819481,0
1370,55.790424,37.817251,1
1370,55.793871,37.824232,2
1370,55.775539,37.831753,3
1371,55.86769,37.78237,0
1371,55.874724,37.774147,1
1371,55.875356,37.788645,2
1371,55.866872,37.78633,3
1372,55.818383,37.77748,0
1372,55.825585,37.777673,1
1372,55.825101,37.791976,2
1372,55.814357,37.7931,3
1373,55.813003,37.87095,0
1373,55.825072,37.87307,1
1373,55.828487,37.879805,2
1373,55.814374,37.881775,3
1374,55.79642,37.708165,0
1374,55.803579,37.705404,1
1374,55.79763,37.715084,2
1374,55.795915,37.714105,3
1375,55.590559,37.539861,0
1375,55.601402,37.539856,1
1375,55.607183,37.547996,2
1375,55.599138,37.548352,3
1376,55.857899,37.899503,0
1376,55.868167,37.901245,1
1376,55.869475,37.909977,2
1376,55.858742,37.911798,3
1377,55.542986,37.750061,0
1377,55.558243,37.756935,1
1377,55.560937,37.76115,2
1377,55.541568,37.76415,3
1378,55.590286,37.857706,0
1378,55.595938,37.855351,1
1378,55.598326,37.864775,2
1378,55.587621,37.863602,3
1379,55.856911,37.910662,0
1379,55.864121,37.907134,1
1379,55.865101,37.923292,2
1379,55.851248,37.918363,3
1380,55.962582,37.639801,0
1380,55.972599,37.636077,1
1380,55.973384,37.651092,2
1380,55.962547,37.650364,3
1381,55.963043,37.953683,0
1381,55.971604,37.954383,1
1381,55.971006,37.972983,2
1381,55.960887,37.971395,3
1382,55.659406,37.533097,0
1382,55.669869,37.527902,1
1382,55.677639,37.539318,2
1382,55.66121,37.544604,3
1383,55.569623,37.973799,0
1383,55.584245,37.979492,1
1383,55.58374,37.988572,2
1383,55.572652,37.982904,3
1384,55.776789,37.713273,0
1384,55.783765,37.715416,1
1384,55.779893,37.725119,2
1384,55.769509,37.730412,3
1385,55.553809,37.608716,0
1385,55.564894,37.60861,1
1385,55.566651,37.61286,2
1385,55.555247,37.618317,3
1386,55.69342,37.909854,0
1386,55.703445,37.909193,1
1386,55.705481,37.923277,2
1386,55.694086,37.924247,3
1387,55.618122,37.513046,0
1387,55.626531,37.511722,1
1387,55.629261,37.524471,2
1387,55.618576,37.523793,3
1388,55.939895,37.910229,0
1388,55.94561,37.912419,1
1388,55.9499,37.914254,2
1388,55.936706,37.914201,3
1389,55.691522,37.625822,0
1389,55.703357,37.62303,1
1389,55.706621,37.635474,2
1389,55.694077,37.63332,3
1390,55.874111,37.664177,0
1390,55.89145,37.662679,1
1390,55.892756,37.674307,2
1390,55.875282,37.679915,3
1391,55.583443,37.509786,0
1391,55.600514,37.507033,1
1391,55.598165,37.515392,2
1391,55.58977,37.518568,3
1392,55.940312,37.888889,0
1392,55.95042,37.885462,1
1392,55.944395,37.902991,2
1392,55.93476,37.899474,3
1393,55.584404,37.648743,0
1393,55.595688,37.644171,1
1393,55.596154,37.655065,2
1393,55.585364,37.654095,3
1394,55.920105,37.622393,0
1394,55.929138,37.62392,1
1394,55.923168,37.632076,2
1394,55.913385,37.629084,3
1395,55.741208,37.518118,0
1395,55.756396,37.515503,1
1395,55.750052,37.522837,2
1395,55.748682,37.531199,3
1396,55.656014,37.757263,0
1396,55.668305,37.761371,1
1396,55.66567,37.769761,2
1396,55.660759,37.770076,3
1397,55.524238,37.66786,0
1397,55.535993,37.670701,1
1397,55.53582,37.681957,2
1397,55.525807,37.684228,3
1398,55.840037,37.843898,0
1398,55.847733,37.842382,1
1398,55.843579,37.853057,2
1398,55.834857,37.851185,3
1399,55.572697,37.704769,0
1399,55.577061,37.701134,1
1399,55.582206,37.707314,2
1399,55.569987,37.713638,3
1400,55.644404,37.671763,0
1400,55.65363,37.670138,1
1400,55.659255,37.681693,2
1400,55.649437,37.680598,3
1401,55.51377,37.72714,0
1401,55.518779,37.724046,1
1401,55.52237,37.73755,2
1401,55.5167,37.73591,3
1402,55.71282,37.662832,0
1402,55.723491,37.66312,1
1402,55.714967,37.675337,2
1402,55.711111,37.677818,3
1403,55.97842,37.803118,0
1403,55.987777,37.798931,1
1403,55.987446,37.808066,2
1403,55.987257,37.804228,3
1404,55.593645,37.744442,0
1404,55.607084,37.742158,1
1404,55.599624,37.757659,2
1404,55.593987,37.753676,3
1405,55.846132,37.519427,0
1405,55.855908,37.51883,1
1405,55.857886,37.530775,2
1405,55.848778,37.53612,3
1406,55.629976,37.663115,0
1406,55.638533,37.669631,1
1406,55.642875,37.676148,2
1406,55.630495,37.673253,3
1407,55.573674,37.566094,0
1407,55.578847,37.569188,1
1407,55.581648,37.572758,2
1407,55.568262,37.572503,3
1408,55.848766,37.671649,0
1408,55.853853,37.676434,1
1408,55.855773,37.687412,2
1408,55.851208,37.687779,3
1409,55.750018,37.660003,0
1409,55.760594,37.657539,1
1409,55.761867,37.669013,2
1409,55.748142,37.664555,3
1410,55.898082,37.814762,0
1410,55.908121,37.813752,1
1410,55.909124,37.830422,2
1410,55.892583,37.823286,3
1411,55.78691,37.784672,0
1411,55.801663,37.779751,1
1411,55.793864,37.786398,2
1411,55.783285,37.79124,3
1412,55.797701,37.70885,0
1412,55.801666,37.7136,1
1412,55.801969,37.722251,2
1412,55.789322,37.718252,3
1413,55.61722,37.797521,0
1413,55.629766,37.801395,1
1413,55.630572,37.811308,2
1413,55.623288,37.814803,3
1414,55.568574,37.674062,0
1414,55.576962,37.675558,1
1414,55.576543,37.686227,2
1414,55.573651,37.678013,3
1415,55.722684,37.508713,0
1415,55.732479,37.516976,1
1415,55.726408,37.525418,2
1415,55.720078,37.525091,3
1416,55.880295,37.541492,0
1416,55.892692,37.548183,1
1416,55.888026,37.556886,2
1416,55.877819,37.551029,3
1417,55.819017,37.622336,0
1417,55.823787,37.623264,1
1417,55.82376,37.634953,2
1417,55.812198,37.631772,3
1418,55.572529,37.618123,0
1418,55.574124,37.62106,1
1418,55.576807,37.630709,2
1418,55.570756,37.629982,3
1419,55.604106,37.528346,0
1419,55.615829,37.535715,1
1419,55.614199,37.543035,2
1419,55.60175,37.53682,3
1420,55.823237,37.531294,0
1420,55.829956,37.531088,1
1420,55.836409,37.541976,2
1420,55.82187,37.543613,3
1421,55.778409,37.644599,0
1421,55.786575,37.645567,1
1421,55.789653,37.661338,2
1421,55.775964,37.660722,3
1422,55.784318,37.887531,0
1422,55.796773,37.890846,1
1422,55.795611,37.900917,2
1422,55.780815,37.8927,3
1423,55.842835,37.656287,0
1423,55.85729,37.658224,1
1423,55.854259,37.669323,2
1423,55.847822,37.662816,3
1424,55.65537,37.85562,0
1424,55.671088,37.856681,1
1424,55.668838,37.868425,2
1424,55.662286,37.867692,3
1425,55.752018,37.798934,0
1425,55.762709,37.795131,1
1425,55.762927,37.804776,2
1425,55.753551,37.805994,3
1426,55.66531,37.777723,0
1426,55.674499,37.782026,1
1426,55.669899,37.788735,2
1426,55.663435,37.796532,3
1427,55.590415,37.976976,0
1427,55.600546,37.974829,1
1427,55.605031,37.986811,2
1427,55.585505,37.9859,3
1428,55.866804,37.952748,0
1428,55.877631,37.953488,1
1428,55.876253,37.9692,2
1428,55.865677,37.962653,3
1429,55.673751,37.979373,0
1429,55.678547,37.972209,1
1429,55.677342,37.980531,2
1429,55.667289,37.984662,3
1430,55.928892,37.71183,0
1430,55.937511,37.711234,1
1430,55.931759,37.724232,2
1430,55.928874,37.72374,3
1431,55.539005,37.622569,0
1431,55.556372,37.622899,1
1431,55.550818,37.629895,2
1431,55.539956,37.632368,3
1432,55.743674,37.54631,0
1432,55.760885,37.551475,1
1432,55.756166,37.558871,2
1432,55.748862,37.555382,3
1433,55.651847,37.649309,0
1433,55.665275,37.642219,1
1433,55.666695,37.658232,2
1433,55.656398,37.653716,3
1434,55.745007,37.679676,0
1434,55.754716,37.674034,1
1434,55.75306,37.689822,2
1434,55.740466,37.688032,3
1435,55.684447,37.873522,0
1435,55.693711,37.876515,1
1435,55.687219,37.886025,2
1435,55.685783,37.884787,3
1436,55.868678,37.653544,0
1436,55.878372,37.653537,1
1436,55.875533,37.662484,2
1436,55.868136,37.669708,3
1437,55.51147,37.854312,0
1437,55.513855,37.856018,1
1437,55.516284,37.862509,2
1437,55.504051,37.863475,3
1438,55.639516,37.646876,0
1438,55.655994,37.645322,1
1438,55.652073,37.654436,2
1438,55.637832,37.655469,3
1439,55.516364,37.757811,0
1439,55.528349,37.760044,1
1439,55.531259,37.771566,2
1439,55.514017,37.770265,3
1440,55.88351,37.669139,0
1440,55.898295,37.672853,1
1440,55.893123,37.679926,2
1440,55.881749,37.678915,3
1441,55.759509,37.66217,0
1441,55.763479,37.662525,1
1441,55.763372,37.672941,2
1441,55.757582,37.674106,3
1442,55.867863,37.525916,0
1442,55.884907,37.524271,1
1442,55.880257,37.537015,2
1442,55.872762,37.540399,3
1443,55.969387,37.646469,0
1443,55.979139,37.642081,1
1443,55.983253,37.656464,2
1443,55.972058,37.656212,3
1444,55.723176,37.635741,0
1444,55.736359,37.631421,1
1444,55.736829,37.641383,2
1444,55.721695,37.64691,3
1445,55.706703,37.755352,0
1445,55.717573,37.755302,1
1445,55.718983,37.772058,2
1445,55.710339,37.774026,3
1446,55.954216,37.652506,0
1446,55.966444,37.649239,1
1446,55.960398,37.664229,2
1446,55.952891,37.662827,3
1447,55.555162,37.781493,0
1447,55.565646,37.784928,1
1447,55.567866,37.795187,2
1447,55.551421,37.788242,3
1448,55.884795,37.912654,0
1448,55.895086,37.914186,1
1448,55.894234,37.918728,2
1448,55.883847,37.917389,3
1449,55.834148,37.569598,0
1449,55.843362,37.571921,1
1449,55.849708,37.58556,2
1449,55.837815,37.585301,3
1450,55.514967,37.803377,0
1450,55.523777,37.803068,1
1450,55.521564,37.813791,2
1450,55.515883,37.812845,3
1451,55.781852,37.92116,0
1451,55.796139,37.922518,1
1451,55.790371,37.927865,2
1451,55.786066,37.936409,3
1452,55.868126,37.946541,0
1452,55.881714,37.951554,1
1452,55.88186,37.958866,2
1452,55.872025,37.958867,3
1453,55.685333,37.675087,0
1453,55.690314,37.681465,1
1453,55.691648,37.689685,2
1453,55.677594,37.6864,3
1454,55.716019,37.648038,0
1454,55.728848,37.652158,1
1454,55.727833,37.65892,2
1454,55.719816,37.660454,3
1455,55.958407,37.812276,0
1455,55.973887,37.810686,1
1455,55.972583,37.826646,2
1455,55.967409,37.82264,3
1456,55.580094,37.585117,0
1456,55.591535,37.584159,1
1456,55.59253,37.593047,2
1456,55.579564,37.590312,3
1457,55.773304,37.777765,0
1457,55.788992,37.774908,1
1457,55.790481,37.788604,2
1457,55.780088,37.783882,3
1458,55.621315,37.896264,0
1458,55.639975,37.89924,1
1458,55.631738,37.910694,2
1458,55.630819,37.905692,3
1459,55.705092,37.873606,0
1459,55.712287,37.872565,1
1459,55.717442,37.887459,2
1459,55.703816,37.885834,3
1460,55.918192,37.884538,0
1460,55.922159,37.890102,1
1460,55.920708,37.895612,2
1460,55.916509,37.894438,3
1461,55.521844,37.580204,0
1461,55.537707,37.580584,1
1461,55.535431,37.59265,2
1461,55.529626,37.594822,3
1462,55.675955,37.878477,0
1462,55.686622,37.874464,1
1462,55.687525,37.881618,2
1462,55.675624,37.891396,3
1463,55.529514,37.817534,0
1463,55.542554,37.821046,1
1463,55.545191,37.823088,2
1463,55.534075,37.829807,3
1464,55.613359,37.929371,0
1464,55.619904,37.933952,1
1464,55.625508,37.938553,2
1464,55.610124,37.940039,3
1465,55.643019,37.669409,0
1465,55.651262,37.666976,1
1465,55.656787,37.681077,2
1465,55.646197,37.680256,3
1466,55.841088,37.969431,0
1466,55.851104,37.971255,1
1466,55.848311,37.983382,2
1466,55.838805,37.977866,3
1467,55.668402,37.901284,0
1467,55.67268,37.89333,1
1467,55.677854,37.910378,2
1467,55.663842,37.907366,3
1468,55.813066,37.586307,0
1468,55.822002,37.593789,1
1468,55.827958,37.595581,2
1468,55.810522,37.602319,3
1469,55.820105,37.760537,0
1469,55.834106,37.760149,1
1469,55.833675,37.771882,2
1469,55.825751,37.773283,3
1470,55.833724,37.972677,0
1470,55.843941,37.974909,1
1470,55.847703,37.985339,2
1470,55.83741,37.980817,3
1471,55.897979,37.55027,0
1471,55.908352,37.553163,1
1471,55.906371,37.554649,2
1471,55.897429,37.562369,3
1472,55.76854,37.702338,0
1472,55.769991,37.706853,1
1472,55.770942,37.718009,2
1472,55.766252,37.718703,3
1473,55.600823,37.626042,0
1473,55.612184,37.623357,1
1473,55.602915,37.634648,2
1473,55.59569,37.634976,3
1474,55.708029,37.839768,0
1474,55.721582,37.834909,1
1474,55.722378,37.850451,2
1474,55.703674,37.84501,3
1475,55.62511,37.627863,0
1475,55.639411,37.62478,1
1475,55.639421,37.634453,2
1475,55.623126,37.636499,3
1476,55.875769,37.8585,0
1476,55.884724,37.861447,1
1476,55.881801,37.871934,2
1476,55.875745,37.869526,3
1477,55.659411,37.527084,0
1477,55.668062,37.533846,1
1477,55.668016,37.53853,2
1477,55.656391,37.544083,3
1478,55.597266,37.596244,0
1478,55.606636,37.598639,1
1478,55.605255,37.609212,2
1478,55.596147,37.613083,3
1479,55.826058,37.888882,0
1479,55.841719,37.888193,1
1479,55.838557,37.889475,2
1479,55.832907,37.89066,3
1480,55.714523,37.947572,0
1480,55.731286,37.942277,1
1480,55.725157,37.955349,2
1480,55.715783,37.95528,3
1481,55.702309,37.805306,0
1481,55.716491,37.811538,1
1481,55.710564,37.82008,2
1481,55.703303,37.816653,3
1482,55.894845,37.782416,0
1482,55.905666,37.775314,1
1482,55.89821,37.789448,2
1482,55.888568,37.784726,3
1483,55.61392,37.900116,0
1483,55.627239,37.899587,1
1483,55.618069,37.914038,2
1483,55.609666,37.909841,3
1484,55.988443,37.934918,0
1484,55.993378,37.93662,1
1484,55.997371,37.942597,2
1484,55.986589,37.94619,3
1485,55.980725,37.672726,0
1485,55.988954,37.674391,1
1485,55.982758,37.677474,2
1485,55.976843,37.686563,3
1486,55.847507,37.612245,0
1486,55.853827,37.612004,1
1486,55.854375,37.623,2
1486,55.844075,37.623696,3
1487,55.586593,37.556786,0
1487,55.595563,37.557526,1
1487,55.595615,37.561722,2
1487,55.592705,37.566449,3
1488,55.541848,37.595918,0
1488,55.551861,37.593222,1
1488,55.55891,37.606798,2
1488,55.547606,37.605776,3
1489,55.683454,37.652573,0
1489,55.68799,37.657963,1
1489,55.687065,37.667139,2
1489,55.681882,37.66676,3
1490,55.540624,37.881876,0
1490,55.545879,37.883815,1
1490,55.544303,37.895111,2
1490,55.534792,37.897387,3
1491,55.984213,37.853277,0
1491,55.99037,37.853564,1
1491,55.986171,37.864225,2
1491,55.974829,37.861433,3
1492,55.784281,37.926703,0
1492,55.796928,37.92791,1
1492,55.793175,37.937565,2
1492,55.785418,37.937424,3
1493,55.821937,37.665737,0
1493,55.837374,37.666163,1
1493,55.839381,37.677639,2
1493,55.83141,37.676772,3
1494,55.760978,37.617866,0
1494,55.769227,37.619501,1
1494,55.76787,37.628418,2
1494,55.757766,37.621885,3
1495,55.743865,37.617207,0
1495,55.753409,37.622238,1
1495,55.759757,37.629074,2
1495,55.750319,37.633406,3
1496,55.845228,37.731994,0
1496,55.862205,37.734191,1
1496,55.860716,37.747354,2
1496,55.851274,37.746039,3
1497,55.94757,37.67392,0
1497,55.954046,37.673342,1
1497,55.957514,37.688504,2
1497,55.950597,37.690659,3
1498,55.861176,37.700983,0
1498,55.870509,37.701924,1
1498,55.869611,37.717772,2
1498,55.854542,37.718138,3
1499,55.791126,37.824728,0
1499,55.803959,37.823222,1
1499,55.806676,37.835809,2
1499,55.800563,37.832959,3
1500,55.835293,37.829765,0
1500,55.845087,37.828134,1
1500,55.844411,37.834794,2
1500,55.840713,37.833346,3
1501,55.706602,37.555486,0
1501,55.720045,37.554038,1
1501,55.717388,37.559014,2
1501,55.709854,37.562666,3
1502,55.684112,37.908917,0
1502,55.694733,37.909349,1
1502,55.697242,37.923398,2
1502,55.684493,37.91625,3
1503,55.563109,37.828349,0
1503,55.566178,37.825094,1
1503,55.572087,37.838127,2
1503,55.56059,37.838571,3
1504,55.650418,37.742847,0
1504,55.658835,37.739324,1
1504,55.656863,37.750049,2
1504,55.654326,37.749855,3
1505,55.537088,37.600907,0
1505,55.539843,37.598344,1
1505,55.538827,37.608051,2
1505,55.531631,37.613615,3
1506,55.855877,37.678345,0
1506,55.871302,37.678576,1
1506,55.864766,37.683653,2
1506,55.860516,37.681517,3
1507,55.841295,37.776733,0
1507,55.856076,37.775304,1
1507,55.851311,37.792455,2
1507,55.84768,37.786295,3
1508,55.8806,37.689099,0
1508,55.898883,37.685956,1
1508,55.896236,37.702923,2
1508,55.880039,37.696607,3
1509,55.961674,37.641586,0
1509,55.970622,37.647726,1
1509,55.966287,37.654109,2
1509,55.957097,37.65555,3
1510,55.714826,37.576777,0
1510,55.725991,37.579663,1
1510,55.722622,37.590723,2
1510,55.71789,37.584033,3
1511,55.802586,37.958772,0
1511,55.814755,37.956792,1
1511,55.811381,37.97437,2
1511,55.801649,37.96847,3
1512,55.806508,37.9243,0
1512,55.811502,37.919791,1
1512,55.819107,37.934854,2
1512,55.806158,37.92953,3
1513,55.886358,37.531115,0
1513,55.896104,37.533407,1
1513,55.894229,37.538644,2
1513,55.884387,37.542653,3
1514,55.975544,37.581968,0
1514,55.993436,37.584999,1
1514,55.985661,37.591094,2
1514,55.976158,37.596013,3
1515,55.96678,37.919987,0
1515,55.977397,37.922093,1
1515,55.985218,37.924665,2
1515,55.973617,37.932957,3
1516,55.638848,37.887633,0
1516,55.641864,37.892748,1
1516,55.645396,37.898506,2
1516,55.638209,37.900617,3
1517,55.836967,37.945164,0
1517,55.84973,37.941154,1
1517,55.85112,37.954105,2
1517,55.833199,37.954028,3
1518,55.545367,37.689096,0
1518,55.555107,37.698721,1
1518,55.552483,37.701817,2
1518,55.545031,37.701882,3
1519,55.706774,37.938213,0
1519,55.714585,37.941398,1
1519,55.712204,37.945494,2
1519,55.705049,37.952612,3
1520,55.950705,37.709248,0
1520,55.962395,37.712924,1
1520,55.965336,37.726827,2
1520,55.949795,37.726391,3
1521,55.890132,37.874091,0
1521,55.904992,37.866183,1
1521,55.899562,37.875699,2
1521,55.889835,37.882532,3
1522,55.87526,37.862725,0
1522,55.885817,37.863088,1
1522,55.884707,37.873891,2
1522,55.881108,37.872019,3
1523,55.693006,37.720653,0
1523,55.705777,37.721084,1
1523,55.705134,37.731165,2
1523,55.691555,37.727884,3
1524,55.739694,37.881616,0
1524,55.743899,37.880749,1
1524,55.746899,37.892937,2
1524,55.740119,37.888737,3
1525,55.821069,37.828602,0
1525,55.83783,37.833762,1
1525,55.834798,37.842498,2
1525,55.818579,37.839508,3
1526,55.724977,37.561084,0
1526,55.739622,37.564661,1
1526,55.739301,37.57047,2
1526,55.722531,37.570935,3
1527,55.698124,37.963882,0
1527,55.699171,37.967872,1
1527,55.701444,37.980761,2
1527,55.692211,37.977897,3
1528,55.670428,37.803334,0
1528,55.677614,37.798115,1
1528,55.674371,37.805911,2
1528,55.668338,37.809102,3
1529,55.584782,37.718581,0
1529,55.595267,37.718276,1
1529,55.595537,37.734338,2
1529,55.588401,37.729043,3
1530,55.706607,37.734067,0
1530,55.71608,37.735938,1
1530,55.715907,37.73912,2
1530,55.709969,37.741007,3
1531,55.916853,37.685957,0
1531,55.923982,37.690856,1
1531,55.925911,37.701683,2
1531,55.916986,37.69695,3
1532,55.877033,37.694094,0
1532,55.884006,37.70037,1
1532,55.88452,37.704606,2
1532,55.87416,37.709656,3
1533,55.918421,37.535303,0
1533,55.9285,37.542104,1
1533,55.925712,37.546553,2
1533,55.916765,37.548364,3
1534,55.627969,37.539593,0
1534,55.630547,37.54157,1
1534,55.6382,37.547902,2
1534,55.627646,37.547411,3
1535,55.87707,37.768085,0
1535,55.883664,37.762099,1
1535,55.886819,37.77552,2
1535,55.874997,37.775155,3
1536,55.671872,37.910238,0
1536,55.676325,37.907653,1
1536,55.681505,37.920196,2
1536,55.668959,37.920574,3
1537,55.654428,37.694089,0
1537,55.663114,37.693787,1
1537,55.670937,37.700223,2
1537,55.651903,37.70561,3
1538,55.723802,37.851584,0
1538,55.729072,37.84713,1
1538,55.733795,37.857459,2
1538,55.720276,37.857403,3
1539,55.9507,37.535202,0
1539,55.966922,37.534854,1
1539,55.964518,37.541895,2
1539,55.955633,37.541435,3
1540,55.733226,37.844035,0
1540,55.734768,37.842251,1
1540,55.740135,37.85168,2
1540,55.728645,37.845955,3
1541,55.595707,37.647507,0
1541,55.607635,37.646974,1
1541,55.601159,37.662673,2
1541,55.590538,37.658655,3
1542,55.658346,37.519267,0
1542,55.66525,37.515531,1
1542,55.666696,37.527939,2
1542,55.657264,37.52219,3
1543,55.73305,37.759088,0
1543,55.748104,37.767841,1
1543,55.74165,37.77136,2
1543,55.734638,37.774722,3
1544,55.68821,37.514438,0
1544,55.702634,37.516313,1
1544,55.698603,37.52724,2
1544,55.695824,37.524661,3
1545,55.554852,37.843958,0
1545,55.563283,37.846707,1
1545,55.565411,37.850665,2
1545,55.559363,37.855107,3
1546,55.809571,37.620212,0
1546,55.814801,37.623556,1
1546,55.82218,37.630329,2
1546,55.807135,37.63751,3
1547,55.824432,37.693191,0
1547,55.837192,37.695247,1
1547,55.835956,37.703106,2
1547,55.830368,37.710215,3
1548,55.78439,37.518536,0
1548,55.791493,37.5235,1
1548,55.792386,37.533604,2
1548,55.780076,37.527851,3
1549,55.900074,37.825466,0
1549,55.901606,37.830484,1
1549,55.908317,37.844434,2
1549,55.897864,37.837788,3
1550,55.951475,37.778898,0
1550,55.965383,37.775661,1
1550,55.962821,37.78983,2
1550,55.95813,37.790643,3
1551,55.805673,37.884691,0
1551,55.817035,37.876307,1
1551,55.818313,37.891197,2
1551,55.806368,37.886459,3
1552,55.805792,37.724908,0
1552,55.810771,37.73045,1
1552,55.816911,37.74107,2
1552,55.801196,37.739502,3
1553,55.745703,37.578447,0
1553,55.759743,37.575704,1
1553,55.762607,37.585688,2
1553,55.75397,37.590993,3
1554,55.630725,37.655106,0
1554,55.634011,37.656387,1
1554,55.641471,37.660549,2
1554,55.62558,37.666363,3
1555,55.969385,37.667184,0
1555,55.98786,37.662655,1
1555,55.984081,37.672292,2
1555,55.97584,37.673206,3
1556,55.905296,37.968718,0
1556,55.907262,37.964797,1
1556,55.911407,37.981509,2
1556,55.898115,37.975738,3
1557,55.935793,37.773358,0
1557,55.944902,37.774356,1
1557,55.93897,37.777659,2
1557,55.934516,37.777691,3
1558,55.831678,37.736597,0
1558,55.842127,37.735602,1
1558,55.840416,37.745221,2
1558,55.827978,37.750759,3
1559,55.955506,37.718763,0
1559,55.970001,37.7191,1
1559,55.966297,37.734163,2
1559,55.957919,37.736134,3
1560,55.90112,37.540971,0
1560,55.914498,37.536741,1
1560,55.907217,37.549501,2
1560,55.899016,37.554193,3
1561,55.706697,37.806893,0
1561,55.724996,37.802933,1
1561,55.722458,37.819618,2
1561,55.711953,37.817888,3
1562,55.561412,37.806516,0
1562,55.570461,37.803981,1
1562,55.568361,37.815591,2
1562,55.562965,37.814691,3
1563,55.977113,37.798833,0
1563,55.98966,37.798635,1
1563,55.993199,37.805128,2
1563,55.97925,37.801081,3
1564,55.946,37.82262,0
1564,55.958621,37.824157,1
1564,55.956534,37.833609,2
1564,55.943236,37.829327,3
1565,55.820636,37.973881,0
1565,55.821014,37.977838,1
1565,55.829558,37.98434,2
1565,55.817653,37.99134,3
1566,55.873759,37.594711,0
1566,55.886756,37.591107,1
1566,55.89347,37.60547,2
1566,55.877302,37.603101,3
1567,55.776018,37.885953,0
1567,55.787032,37.885986,1
1567,55.787844,37.891009,2
1567,55.770668,37.893547,3
1568,55.574815,37.610975,0
1568,55.579809,37.610657,1
1568,55.585027,37.615624,2
1568,55.569994,37.623168,3
1569,55.540389,37.960334,0
1569,55.544148,37.95893,1
1569,55.548859,37.964393,2
1569,55.540569,37.962423,3
1570,55.847815,37.920028,0
1570,55.858476,37.914344,1
1570,55.857015,37.926544,2
1570,55.845986,37.927864,3
1571,55.691499,37.535948,0
1571,55.701121,37.535522,1
1571,55.699667,37.546702,2
1571,55.692073,37.547331,3
1572,55.596668,37.845688,0
1572,55.612398,37.845248,1
1572,55.606905,37.851754,2
1572,55.598165,37.857907,3
1573,55.880726,37.835595,0
1573,55.895648,37.833329,1
1573,55.893837,37.843682,2
1573,55.887192,37.838511,3
1574,55.876743,37.756716,0
1574,55.887339,37.750447,1
1574,55.883579,37.76561,2
1574,55.87791,37.765013,3
1575,55.691015,37.847126,0
1575,55.697792,37.854891,1
1575,55.705182,37.86468,2
1575,55.696453,37.863334,3
1576,55.725756,37.581401,0
1576,55.731407,37.59,1
1576,55.733527,37.592883,2
1576,55.726038,37.593197,3
1577,55.62939,37.800648,0
1577,55.638677,37.801273,1
1577,55.640284,37.805938,2
1577,55.625448,37.801631,3
1578,55.715859,37.886176,0
1578,55.730087,37.878143,1
1578,55.72408,37.889434,2
1578,55.715929,37.890111,3
1579,55.649136,37.842699,0
1579,55.662854,37.846096,1
1579,55.662812,37.851129,2
1579,55.652534,37.855574,3
1580,55.780485,37.93444,0
1580,55.79347,37.932136,1
1580,55.798639,37.945991,2
1580,55.786587,37.948009,3
1581,55.811083,37.791243,0
1581,55.828164,37.791527,1
1581,55.819596,37.806456,2
1581,55.814939,37.804463,3
1582,55.70656,37.61828,0
1582,55.717984,37.617421,1
1582,55.712626,37.634249,2
1582,55.705973,37.634156,3
1583,55.801547,37.543031,0
1583,55.81449,37.543038,1
1583,55.807503,37.54652,2
1583,55.802297,37.552306,3
